text,label
Phoenix Thala in NKPku marana  Waiting  Agust 10  therika vuduranda,0
"Thalaivaa  70 vayasu aalukku rasiganaaga un veriyanaaga yaen irukaaenu evanaachum keta, poda poi petta trailer paaru puriyum nu solvaen",0
Andhra telangana tamilnadu all are ajith (thala) fans Telugulo balayya tamil lo thala ajith,2
Ippo enna panna poram Sweet sapidovam,3
Siripaana tharamana sambavatha inemey tha pakapora,0
"‍8k dislike.. , but awesome trailer",0
Petta International super star Rajinikanth yaaaa,0
thala yoda ovevoru dialogue delivery um sema mass Vera level,0
சிம்பு fans Yarum Irukingala ..?? Ohhh simbu ve illayaa  . Funny guy simbu ..,0
Trailer pidikuthunu solravanga mattum like pannunga,3
Padam name Petta Rajini sattaila otta,0
Pathu sethu pongada gandugala petta kitta matti kanthalaga poreengada chottus,1
Dai viswasam and nkp bgm mix panna maari iruku,0
Ne thalabathita mokka vanga readya iru d,1
Dialogue enna mo engalukku solra mathiri irukke,0
Ithu Mari movie vidhai pottathu Mr. Sankar,0
Vera level la irukku I am waiting Thalaivar movie,0
Sathiyama nalla ila ipo lam pasanga neraiya hollywood padamlam pathutu irukanga idhu ellarukum pudikuma konjam sandhegam dhan,0
Semma super thalaiva love you,0
Rajnikant And Akshay  Sir Hit Like Button Share Movie,0
Ennaku ennamo padam boni agumnu thonala,1
"Honestly, the trailer looks just just ok.",1
Ennaku Ennamo Intha Padatha Parka Yaarumey Varamaatanga Polaairukku,0
Ithu koncham viththiyasamana padamayirukkum intha murai thrikka vida poram but openingila Buildups koncham ovara irukku,2
Innum trading no 1 thala ne velra leval,0
Vijay sethupathi bro.. you are always massssssssssuuuuuuuuu....,0
Vijay sethupathi fans hit like here,0
Thalaivar Rocks. Thaarmaaaaaaaaaaaaaru. Idhu dhan Thalaivar padam. This is what we are all waiting from a Decade.,0
Oruthar Mela ninga viswaasam kaatrathukaga inoruthar ah yen asinga paduthuringa.... ... Superb dialog,0
Maranao massu maranao Tuffu tharano adhuku Thalaivar trailer utharanam,2
Thalaivaaaaa...dheivameeee...indha maari ungala paaka ethana varusham dhavam irundhom,0
Andha last 2:20 sec le  vara kurumba pakaveee waiting Thalaivaaaaaa,0
Rajni Anna. Nuvvu kurradivi aipothunnav roju joju ki.,4
Valthukal karthi for disaster kaithi,3
Thala  u r beauty,0
Thala love you so much vera level ummmmaaaaa Thala Mass ultimate  Thala...  king maker...,0
Adai fansu kadishi dilog ungaluku thaa da,0
Pride of Indian Cinema Superstar Rajinikanth🤘,2
Sema vera level thala mass hero in tamil nadu.....,0
Innoru kokki kumara pakura mathiriyae irukku,0
Endaa 41K dislikes? Semma trailer ! -Telugu Fans,2
Makkal Selvan VJS Fans Like Here..!,0
Pure Rajinism....! Thalaivar Rocks... # PettaPaarak,0
Teaser onnum avala paingaramala Illa average than,1
I'm suriya Anna fan Naane 100Times Mela pathuten Thala Vera level love you Thala  love you,0
Trailer semma  idhukku mela vera   enna  venum,0
ÀLL THE BEST WISHES BY THALAPATHY VIJAY'S FAN,0
YUVAN BGM .... VERITHANAM OVERLOADED... Love you THALAIVAAAAA <3,0
da 700k like  mukuthu very bad,1
Ippa intha trailer pakkuravanga oru like podunga,0
U kena tunggu lebih lama lagi untuk tahu saya..  U nailed it!!!,4
Thala maturity vera level in last dialogue oruthar ku viswasam kata inoruthar ah asinga padutha vendam,0
"Romba nallaiku appuram oru Goosebump Trailer , Asuran blockbuster hitaga Vaazthugiroam",0
Thala nee yeppavum vera level I love you,0
nalla palakam iruku..... yar kathu koduthalum simiram kathupanam........ masssssss,0
Wow wow wow wow wow thalaivaaaa,0
Semma semma asuraa namakku thevana namadhan aditchi vanganum,0
5 time Mela pathvan oru like thatti vidu,0
Intha age lium king ah irrukaru,0
BGM kaka mattum marupadium pathavanka like podunka,0
2:00 mavane kola gaandula irukkein..... Super super super super mass thalaiva,0
Dhanush Vetrimaran Gv  Yathuku pa promosion panununum Panamala  akum Movie  Don't worry,0
Ammodi 23k comments just 1hour Vera level,0
Y U V A N,0
2.O is awesome trailer Vera leval,0
True lines - Kola gaandula iruken mavane kollama vida maatten  Warning for all politicians by people,0
Diwali Ku Semma Adi Vanga Podhu KaiThiThalapathy Pullingo Lam Verithanama Vanthutu IruKom‼,1
Here before 1000  views,0
"Setthanda rajini haters ella, vada unga tailarukkum enga tailarukkum choli choli pappoma",1
"Ipa than ajith acting ku oru nalla padam set agi iruku, after varalaru movie",0
Trailer sumaar nd long..ana rajini so like poduren...po. .,0
Thalapathy fans like podunga paa 🤣🤣🤣🤣🤣🤣,0
Thalaivar padam idhuku mela enna venum,0
2:01 Vaseegaran is Dr Richard,0
Thala fan's lam oru like podunga,2
Bigil on diwali  .ho ho hooooooooooooo..Sungu de,1
Akshay kumar get uP looks like sakthimaan villan..,2
CHITTI RELOADED..   EXPECTATION OVERLOADED,0
"Intha depavaliku 3 tharamana padam irruku...Bigil, kaidhi$ Sangathamizhan....How many r waiting 4r Deepavali?",0
Ye movie kon kon dekhne wala hai hand's  on,4
Thalaivaa neenga greatu poonga Pongalukku paakka Thane pora,0
Trailer Pakka pakka super ah irkku  THALA Yoda acting kku waiting,0
"Kaala, Kabali nu kevala ma illama  Ithu than rajini padam",0
Romba naala 2.0 movie kaaga wait pandren... Next level movie in Indian cinema,0
Thala national award vanganum nu asa eruku athuku vinoth tha karanama eruparu nu thonuthu.....,0
Oruthar mela neenga viswaasam kaatta innoruthara yen asingapaduthreenga..! Purinjavan like podu!,0
Kola gaand le iruken is a word Kola pasila iruken is an emotion,0
2:01 ( sound missing ) ennada ivlo kodi potu padam eduthurukeenga..itha kooda gavanika maatingala...!,1
Padathukaga marana waiting pandravanga oru like podunga  friend's,0
Ultimate....vera level...... Dhanush sir  hats off sir...unga nadippuku  vera level....ellarum paaka vendiya padam,0
Tharama sambavam Vick vjmaaaa padam bigilu kottiye collection beat pannuvomdaaaaaaaa,0
DIZ TRAILER . TREAT FOR EVERYONE,0
Bgm ke indha padatha paakanum pola erukku...,2
50k views in 4 minutes,0
Thala love you paaa Vera maari,0
Vetri maaran sir veralevel maasss &Danush Anna acting woww,0
Sirappana tharamana sambavam on Jan 10th,0
You kena tunggu lebih lama lagi untuk tahu saya! Who heard this Malaysians?,4
Superstar Akshay Kumar & Superstar Rajinikant Fans Hit Like.. Support All The Version,2
Paaka dhana porom indha kaaliyoda aatatha,1
Intha padamathu oduma paavam ya sivakarthikeyan,0
Enga thala ya inum konjo chinna vayasu ah kamichirukalam... bt i luv u thalaaaa forever 🥰...,0
Hey last vara music kathi music la avan pathutla avana copy adichitanpa,2
"I am.vijay fan but asuren marana waiting,",0
panday payapulla summa suthi..suthi adipan pollaya...........,0
Padathuku Mokkai Director u ena nadaka poguthu,1
but i want karikalachozhan also,0
Super star rajani sir is next chief minister tamilnadu,0
Good film Nkp intha movie intha kaalathukku pakkava porunthum,0
MAKKAL SELVAN MASS  SUPERSTAR MASS,0
First entry Epdi irukkumnu comment pannunga thala rathangale,0
kk ne mess chiyann luv u,0
Director Vinoth and thala nalla msg solla poranga nu ninaikkuravanga like podunga..,0
Bigil munnadi compare illea  ...,0
Thala super mass ultimate last diallogue vera level,2
Ippo yarellam trailer paakuringa ? Thala bloods .,0
Nice attempt ... heroine illama ...,1
Summa trailer pakaruda vidha silla mutal ku comment poduradhu nalla iruku,0
Bgm Semmaya iruku nu sollravanga like podunga ‍,0
Movie paathuttu marubadiyum Trailer paaka vandhavunga like podunga,0
Apdi elam Nadakkaadhu nadakka koodahu...maass dialogue....Thala respect women's.. hit likes... #Sakthi,0
Oruthar mela neenga vishvasam katrathukaga Innoruthara asinga paduthathinga....DC 2 All fans....mass thala,0
Joker ku aparam.... Namba Pakhirajan ku dhan villian fan base iruku pollaa,0
Mass BGM Yuvan Shankar Raja musical,0
Darbar Firstu Single Track Lyric Video Link,0
0:25 Are u virgin  90's kids elartaium ketta madri iruku...,0
First 5 minutes kulla pathavanga like it,0
Nalla iruku... Ada nalla thanaya iruku.... Nalla iruku.... Nalla irukarapa yen yousuchukitu pooi pathara vendiathu than,0
Manju chechiiiiii njangal katta waiting aanu....,0
dislike panna  ungalukku eptiya thonuthu,0
Pogo poree time paartha vayasaayii setturavaa polee,0
Thala rasigan endru solluda  Thalai nimirnthu nilluda,0
Oh my god rajini sir nd vjs anna,0
Thalaiva nee vera level padam sema hit ...,0
orutharu mela vacha viswasathala innoruthara ye asinga paduthiringa. fight scene semmaiya irukum,0
Indha bgm kekumpodhu viswasam bgm mind la vandhutu pogudhu..,1
vera level tvaivaal aaaa aaaaaa masssa,0
Wow....thala in new getup.....🤗🤗🤗🤗🤗🤗 .....kaindipa a samah hit agum..,0
Super star Da.....¿! Paakkathane pora. Intha kaaliyoda aaddaththa. Vijay sethubathy vera level.,0
Antha kaalaththu Taiwan video games maathiri irukku.. kodumai,1
2.0 padam parka sema aarvama iruku I'm waiting for 2.0,1
Soori comedy panranu yedho pannitu irukan,1
Thailavaa mass padriyee... Ungale adikka Enime oruthanum purathuvaramaataaaannn.... I,0
ASURAN trailer .... Kollla massu.... #asuran #dhanush,0
Sri Lanka vilum tending la no 1,0
Y likes la kamiya eruku views kuda any one explian,0
Thalaivar semma style marana mass adichi underwear oda odda vituduven,1
Batman + Superman + konjam thirutu story,0
Which trailer is better? Nerkonda paarvai-like Pink-also like,0
20days un darbar after 20dyas en Thalaivar darbar,2
Yella dialogue um paakum pothu open ah challenge vidura maathiri theriyuthe viswasam movie ku. Yaarukkellam appudi doubt irukku,0
Thala hit kuduparu conform. Sila peruku vaitherichal enga thalaya onnum pannamudiyathu,0
25k + likes views within 5mins!!,0
Yuvan sankar raja bgm pullarikithu vera level,0
Nama thalaivar idhuladhan real hero mari azhaga theriyraru'CHAAVA',0
Thala   Thala  Thala,0
I'm Telugu    Ajith. Anna nuvvu. Super,0
First dialogue by makkal selvan vjs,0
Thala naa Great  Great naa Thala,0
Hindi me kab ayegi yh film koi btaega?,4
I'm thalapathy fan... Thala kola mass....,2
Enada music ....kanda mudi ela silurkuthu ...acting enomo paniko ... music ah mattum vitratha thambi ..,0
VIJAY SETHUPATI CAN NAIL ANY CHARACTER GIVEN TO HIM ..,0
Mass thala unna aduthuchukka vera aalea kedaiyathu.unnai vella unnal mattume mudium u great man,0
Eppa yenna porom...sugar mathara poda porom..,1
Bat mannavadhu mayiraavadhu ankuttu oram pongada,1
"Trailer sumara dha irukku, But Arjun dialoge semmaya irukku",0
Bass trailer pakkum pothu kanithan padam Mari irukku,2
Mokka. Pink film ah kevalapadithotan Ajith,0
"For akshay kumar role , shiva kumar also suits",0
Gud morning friends kalai la eluntha vodanae likes check panna varavanga like pannunga,0
Indha Katha paaka Telugu hero Hari Krishna padam maari iruku   But semma,1
Kaathu kiliyuthu da....yeppaaaaa......trailer ke ipadiya...main picture la Theatre ae nadungum,0
Adukalam team is back. . .,0
Oru tharu mela viswasam katurathukaga innorutharai edhuku asinga paduthuringa,0
Sathiyama soldran.. Adichu underwearoda Oda vituruvan.. Maanam poirum.. Idhu yaruko Soldra madhri iruku..,2
Nxt bigil tha marana waiting,2
Mia Khalifa fans like here,0
Vera level movie I am waiting,0
Bullets drops bgm at end is amazing..,0
WAITING FOR SHANKAR'S + KAMAL HASSAN - MAGNUM OPUS     - INDIAN 2 MOVIE.,0
Hollywood padathai paarthu kollywood pottukkitta soodu ithu,4
Thala mass no words to say,0
Who are watching kaithi trailer after diwali?  Like ah! Poduga!,3
Teejey veriyan da  #teejey fans ellam like pannunga,0
Review pathutu varavan lan inka like ah podu,0
Thala mass No I King maker,0
Diwali kku semma adi irukku  ..all the best kaithi,0
Thaliva..nee thokka matta thalaiva thairiyama sanda podu,3
No1 trading in Sri lanka,0
Chiyaan nale mass than enna lookuuu  Proud to say vikram fan,0
Marana mass ! Petta paraak,0
Cartoon padam mari iruku .... Enda graphics ithu,1
Rajini dhan eppovum super star. Seeman ellam waste P,2
Kannir varuthu thalaiva epdi solane theryla enala mudila love u so much,0
Kevalama erukku.... Enthe Movie la Odumanu Theriyala........ Felputhaa,1
Thala Thala Thala Thala Thala Thala Thala Thala.,0
1:56  in seeman thombiga yealarum paruga da !,3
semma mass super  I am waiting,0
Omg.  Thalaaaaaaaa waitin fr u in big screen. Vera level,0
kon kon chata h ye movie hindi mebhi jaldi aa jaye thoko like,4
Maranam waiting  vj64  no bigil,3
Want to see you in Hindi Movie,0
Kajal  Fans Subscribe,0
Vera level thalaivaa mass but naa vijay fan,0
12hrsla 4.9m views but trendingla no1 illa why??? Aaana verum 393k views irukira video no1 trending la iruku,2
Hindi Wale Bhasa N Samjh Me Aa rha H Lekin Maja Aaya  Superstar Rajnikant,4
Thala,0
Nega arasiyal varama irutha unga leaval vera maari iruthu irukkum,2
Dislike poda ypdi da mansu varudhu??,2
Enna sir ivlo azhaga vanthinga... Oru dialogue kooda pesama chumma thayya thakkanu sollitu poiteenga,0
Ippe likes ku pitchai edutu sila potte nayinge varunggele,1
Oru scene vachalum valuvaa irukuu trailer thala,0
0:33 vfx vera level.. Avengers effect pa,0
Best Wishes For Dhanush Fans.   Thalaaaaaa,0
Bigil Vida kaithi Sema solravanga like podunga....,2
Kolla masssssss thalaaaaaaa I love  thala,0
Thalaivaaa unkalukku age 20ku mela akathu pola..sathipatharku  vayasu thevai illai,0
Dai thalaivar ah trending la vera va illa,1
Ilam dhanush colour black vintage kaatuthu yaaru yaaru note panninga,3
Vfx ah paaaru daa  SUPERSTAR,1
Vera level Thala...  Goosebumps...,0
The guy: Indha madhri ponnungaluku lam ipdi dhan nadakkum  Ajith: apdi ellaam nadakkaadhu; nadakka koodadhu,0
Super Anna  maku kavalasindi iedhaa,0
IPA namba enna panna porom.... Intha padatha FDFSla paaka  porom.....,0
Namma kitta kadu iruntha eduthupanga Kasu iruntha pudingipanganga Ana namma Dhanush fan ha Mattum ethum pnamudiyathu#chidhambaram #asurathanam D,0
VALIMAI therikkavidalama guys waiting trailer,0
Oruthar mela irukaa visawasathanala aduthavgala humilate panna venam.....thala words....,0
Pongal ku varuthu PETTA  on that day podura VETTA,0
2.18 la irunthu redmi note5pro la eduthanga pola,1
Yen pa idu trending la elha??,0
Thalaivaaaa Vera Lvl  Basha Style la Pakura,0
#THALA luks lyk a #LION.hit lyk if u agree,0
Rajni is looking younger among everyone...,0
Wow vera level unmai ah ve,2
I AM WAITING FOR VIJAY SETHUPATHI....,0
Thalaaaaaaaa Vara level Sama .....sareyana dialogue....,0
Sirapana tharamana sambavangala enidhan pakka pora,0
Orutharu mela visvasam katurathukaga innoruthara athuku asinga patithirunga semmmma vera level,0
Rajni oru varthai kooda tamil pesala... arumai...,0
Die hard thala fans like here,0
Karthik subbaraj fans hit the like,0
Dhanush and vetrimaran fans hit like🤙,0
Thala .....  Kola Massss uh ... Super uh ... Dopper uh ..... We all waiting....,0
Kgf ah vida 100 time better,2
Thala yoda last dialog sema mass Vera level nu soldravanga mattum oru like podunga,1
Kolaveri Mass .......Mass ku Ellam Mass Thalaivar Super Star,0
Thalaivar Dhanush kola Mass #Asuran,0
Vera level  enna voice da thala .....,0
kaada iruntha eduthapanenga  poova irruntha pudingupenanga  padipu mattum tan nambha kita irruntha  eduthuka va mudiyathu,0
Yeahh hhh... Akshay kumaaarrr. Fans like it,0
🤣🤣 ama ama suyama sintheenga da . . . Batman ah en da ipdi copy adikirenga,0
Thalaivar cute,0
KK IS MY BROTHER CHIYAAN VIKRAM ANNA MASS MASS MASS MASS VERA LEVEL LEVEL,0
Rajini sir fans from andhra like here,0
Andra Pradesh Ajith fans like here,0
Any one here to check likes after bigil 1.5 million likes,0
Tamilrockers...full ah ni8 scenes...... uggaluku bigil or kaithi.. Namaku ...,3
Na thalapathy veriyan ana dhanush rommba pedikkum,2
I am chiyaan vikram fan; lovely chiyan,0
"Movie, movie, movie. Endangered eppadi erukiringa",0
Naan thala rasigan da trailer paakurathuku munnaadiye like poduven தல,0
Marrana masss vedappu i am vijay fan but super,0
Sala copy krne ke alava kam nhi kya koi sbko,4
కెకుంది ట్రైలర్ అసలు...తెలుగు వాళ్ళు ఎవరున్నారు లైక్ వేసుకోండి...🤘,4
Enna pa aachu deepavali ku vareninga,3
Trailer ke inum 1m varalya.... Engaluku 10m la 1M Likes .... Ponga thalaivare,2
I am waiting Vada Chennai 2,1
Yena thala Vera level La pani erukeynga luv u soo muchthala,0
Hit like for arr fans,0
All ways love u thala....ur my dad.....,0
"1 hour ,360k views ,160k likes , 10k comments,,,,,wow wow wow wow",0
Indha pongal nammludhu tham mmaa  Petta Parakk,0
Padippa Mattum namba kitta irundhu parikka mudiyadhu!!,0
Thala thala than ivaruku neekaru evanum ila.bollyood sari tollywood sari....,0
Movie Paathutu Vanthavanga... Yaaru Thalivaaaaa... ..... Nadigan-Dhanush Movie-Ultimate Acting-Vera 11 uh Thalaivaaaaa  Proud-I'm Dhanush Rasigan,0
na thala fan but this deepavali kaithi yoda kondada pora,0
Ashjar award ah ready ya eduthu vaingaaa,0
Thala   vera onnum solla thonala...,0
THALA look so cute  I'm waiting ner konda paarvai,0
Different role and different look thalaaaaaaaa,0
Last ah keta kelvi...paaahhh semmaa thala,0
Oruthar mela viswasam kaataruthukkaaga innoru thara yen asinga paduthiringa  ... To all fans,0
"Trailer'eh oru mairu logic illama irukke, padam yenna kevala pundaya irukka potho 🤣🤣",1
Vera lvl dhanush anna .........asurana asuran ........ Waiting,0
Talaivar die hard fan from Karnataka,0
Itha paathutu Thalapathy64 pathi nanachavanga like pannunga,0
Nice trailer from vj fan Rangaraj pandey kaagave  padam paakalam,0
Look like vj sethupathi shot dead thalaivar,3
Vs waight koracha nalla irukkum wara wara romba waight podrapla,1
Rowdyngaluku support ilama iruntha nala irukkum,0
Evan ellam dislike pannano avan manishan illa,1
Hindi dubbed main kab aayega trailer,0
Saravanan sir vetri maran padathula nalla role nadinga sir vera level,0
Marana mass edhu thaan thalaivar sampavam 🤘🤘🤘,0
Oruthar mela visuwasam kaatturathukku y innoruthangala asinga paduthuringa..!!! super thala,0
